456.254693877551	460.5329705215419	0.00250231
460.64907029478456	470.5465759637188	0.00262173
473.90185941043086	478.01759637188206	0.00275403
478.5748752834467	483.49750566893425	0.00319231
528.9331519274376	534.0473469387755	0.0025399
539.7072108843537	544.444081632653	0.00760727
544.4963265306122	549.4015419501134	0.00996049
549.5118367346939	567.4840816326531	0.00490669
578.252335600907	582.5538321995465	0.00282471
588.6548752834467	595.9285260770976	0.00219539
597.4784580498866	601.8263945578232	0.00236453
601.8728344671201	608.3047619047619	0.00242558
626.4105215419501	635.321179138322	0.00236693
635.3908390022676	640.8591383219955	0.00389413
660.12589569161	670.673560090703	0.00265533
683.6128798185941	688.0362811791383	0.0021591
689.1392290249433	699.6346485260771	0.00304592
705.0332879818594	722.1289795918367	0.00348271
742.3709750566893	746.4170521541951	0.00179291
862.1859410430839	866.9750566893424	0.00463589
914.3147392290249	921.4722902494331	0.00209369
951.4898866213152	955.4895238095238	0.0029174
966.3042176870748	971.9989115646258	0.00335161
1044.1839455782313	1049.3213605442177	0.00289955
1064.6175056689342	1080.9933786848073	0.00278494
1084.4647619047619	1109.8325623582766	0.0035282
1110.0357369614512	1118.8186848072562	0.00484367
1124.9197278911565	1135.0262131519275	0.00309688
1135.0726530612244	1145.9860317460318	0.00375318
1150.4442630385488	1173.501678004535	0.00344658
1213.0394557823129	1217.642811791383	0.00239589
1217.8692063492063	1225.1892970521542	0.00282794
1246.1743310657596	1252.2347392290249	0.00356272
1267.287074829932	1272.0239455782314	0.00203108
1284.510476190476	1291.4822675736962	0.002532
1291.5287074829932	1305.507120181406	0.00226519
1351.7090249433106	1358.611156462585	0.00186996
1358.6575963718822	1366.204081632653	0.00202339
1366.8948752834467	1376.7923809523809	0.00188632
1393.2727437641724	1398.7816780045353	0.00242141
1410.2000907029478	1423.0407256235828	0.00313797
1446.748299319728	1456.0653061224489	0.00233578
1457.6616780045351	1461.8006349206348	0.00211335
1465.8351020408163	1483.5577324263038	0.00236659
1483.6273922902494	1492.04462585034	0.00277748
1495.6727437641723	1505.1058503401362	0.00245523
1519.1945578231293	1538.2407256235829	0.002347
1538.2871655328797	1546.1819501133787	0.00219382
1549.9145578231291	1558.0009070294784	0.00177125
1566.3078458049886	1572.1186394557824	0.00183023
1574.574149659864	1585.4701133786848	0.00243787
1621.942857142857	1626.1514739229026	0.00206227
1641.2154195011337	1657.4751927437642	0.00195666
1669.996553287982	1673.9845804988663	0.00264011
1674.0310204081632	1679.3890249433107	0.00267085
1780.69768707483	1785.695782312925	0.00373073
1814.8310204081633	1818.8538775510203	0.00503008
1826.5803174603175	1830.8353741496599	0.00382113
1843.55410430839	1857.9911111111112	0.00430452
1866.5418594104308	1871.6792743764172	0.00378591
1881.332970521542	1886.3775056689342	0.00367257
1987.750022675737	1996.7651700680271	0.00211421
1998.3151020408163	2004.8689342403627	0.00208022
2016.5892063492063	2023.8396371882086	0.00224492
2074.801632653061	2084.7165532879817	0.00273725
2099.4147845804987	2103.7975510204083	0.00277428
2112.6501587301586	2116.8819954648525	0.00242988
2382.605351473923	2390.825215419501	0.00245876
2395.3473015873014	2400.101587301587	0.00286779
2401.0652154195013	2406.0226757369614	0.00239662
2410.3067573696144	2421.7541950113377	0.0026597
2424.7727891156464	2434.391655328798	0.00289373
2442.954013605442	2448.462947845805	0.00291002
2457.071746031746	2461.8608616780043	0.00322683
2465.9185487528343	2470.893424036281	0.00253717
2493.3645351473924	2499.07664399093	0.0023682
2519.3708843537415	2524.0671201814057	0.00486831
2533.6279365079363	2538.115192743764	0.00311916
2539.3864852607708	2545.0579591836736	0.0029267
2547.5831292517005	2558.1656235827663	0.00305697
2562.2813605442175	2567.140136054422	0.00282443
2567.1749659863945	2578.396009070295	0.00274767
2589.704126984127	2599.415873015873	0.00258714
2605.145396825397	2620.9872108843538	0.00211776
2621.863764172336	2628.162176870748	0.00244234
2647.0051700680274	2652.5895691609976	0.00736927
2653.5241723356007	2669.760725623583	0.0106456
2669.818775510204	2674.4743764172335	0.00957348
2683.23410430839	2695.0472562358277	0.00334055
2698.3386848072564	2706.7385034013605	0.00217392
2709.356553287982	2765.1134693877552	0.00232004
2770.285714285714	2779.0686621315194	0.00233393
2787.0273015873017	2795.508390022676	0.00234832
2797.5227210884354	2804.2507029478456	0.00233942
2819.581678004535	2848.171247165533	0.00200121
2898.761723356009	2902.8542403628117	0.00332714
3107.7877551020406	3112.8090702947848	0.00315052
3133.2600453514738	3137.2770975056687	0.00241357
3154.7385034013605	3166.005986394558	0.00248399
3166.052426303855	3170.1623582766438	0.00237243
3201.2712925170067	3206.269387755102	0.00212081
3214.971065759637	3220.5496598639456	0.00274963
3245.9232653061226	3252.4190476190474	0.00206396
3291.666575963719	3295.9680725623584	0.00187964
3312.0072562358278	3317.725170068027	0.00287431
3317.7716099773243	3322.0208616780046	0.00269693
3322.113741496599	3332.5627210884354	0.00265898
3339.2907029478456	3348.3174603174602	0.00268969
3349.066303854875	3353.3155555555554	0.00180415
3372.193378684807	3376.425215419501	0.00169678
3384.453514739229	3392.5514739229025	0.00241515
3393.0274829931973	3404.678095238095	0.00159973
3404.7767800453516	3434.475102040816	0.00193646
3458.200090702948	3470.6227664399094	0.00299633
3470.65179138322	3481.8438095238093	0.00280273
3487.213424036281	3502.904308390023	0.00247081
3552.1248072562357	3556.1244444444446	0.0024083
3564.454603174603	3580.1338775510203	0.00259279
3584.3308843537416	3596.805804988662	0.0022594
3596.939319727891	3606.163446712018	0.00229985
3606.9239002267573	3612.827573696145	0.0023727
3614.4703854875283	3618.609342403628	0.00305753
3710.4152380952382	3717.0619501133788	0.00255922
3771.3443990929704	3777.364172335601	0.00286924
3784.8351927437643	3794.5237188208616	0.00257647
3857.165351473923	3862.4827210884355	0.00219024
3868.86820861678	3900.6389115646257	0.00189748
3900.818866213152	3907.233378684807	0.00211807
3908.1447619047617	3912.690068027211	0.00266159
3914.4025396825396	3926.87746031746	0.00240457
3926.9239002267573	3935.0973242630384	0.00232158
3936.6008163265305	3943.363628117914	0.00281693
3953.4120634920637	3958.3172789115647	0.00263562
4009.6740136054423	4024.906303854875	0.00221713
4040.440453514739	4046.483446712018	0.00249877
4049.356916099773	4054.517551020408	0.00272121
4056.18358276644	4066.5222675736964	0.00194337
4088.087800453515	4093.172970521542	0.00206824
4102.112653061225	4106.448979591837	0.00189768
4118.1808616780045	4124.386394557823	0.00184888
4128.862040816327	4145.330793650794	0.00232231
4186.447528344671	4195.857414965986	0.0034991
4197.477006802721	4209.835827664399	0.00181839
4218.5375056689345	4283.344399092971	0.00192362
4286.061133786848	4290.455510204081	0.00308972
4384.072562358277	4388.246349206349	0.00194301
4411.483718820862	4415.605260770975	0.00213883
4438.52335600907	4443.3937414965985	0.00234066
4444.119365079365	4450.3481179138325	0.00189376
4450.39455782313	4469.661315192744	0.00184063
4470.22439909297	4480.452789115646	0.00281502
4561.890975056689	4566.49433106576	0.00250475
4649.639183673469	4654.08	0.00361213
4665.684172335601	4672.609523809524	0.00304201
4679.987664399093	4686.634376417233	0.00283845
4691.226122448979	4705.1639002267575	0.00374725
4716.559092970521	4721.116009070295	0.00370975
4732.720181405895	4737.602176870749	0.00405939
4751.040725623583	4762.749387755102	0.00295327
4788.122993197279	4815.249705215419	0.0020439
4824.299682539682	4872.649433106576	0.0026914
4872.695873015873	4881.867755102041	0.00303418
4882.674648526077	4887.626303854875	0.00371528
4897.651519274376	4901.651156462585	0.00420838
4959.718458049887	4968.989024943311	0.00225721
4979.710839002268	4983.989115646258	0.00294484
